user_id,signup_date,country,age_band,acquisition_channel,device_type,risk_score,kyc_required,referred,incentive_offered
408,2025-01-13,UK,18-24,affiliate,Web,0.449,True,False,False
409,2025-03-26,UK,25-34,referral,Android,0.46,True,True,True
410,2025-01-02,Ghana,18-24,affiliate,Android,0.566,True,False,True
411,2025-01-16,UK,45-54,paid_search,Android,0.253,True,False,False
412,2025-01-21,Spain,35-44,referral,iOS,0.396,True,True,True
413,2025-01-26,Germany,35-44,referral,Android,0.343,True,True,True
414,2025-01-12,UK,35-44,referral,Android,0.045,True,True,False
415,2025-01-02,Spain,18-24,referral,iOS,0.659,False,True,True
416,2025-03-02,Germany,18-24,paid_social,iOS,0.185,True,False,True
417,2025-03-29,UK,25-34,paid_social,iOS,0.161,True,False,False
418,2025-01-11,Nigeria,35-44,paid_social,iOS,0.621,True,False,True
419,2025-01-27,UK,25-34,paid_search,Web,0.39,True,False,False
420,2025-02-15,Germany,18-24,paid_social,Web,0.396,True,False,True
421,2025-03-25,Germany,35-44,paid_search,Android,0.399,False,False,False
422,2025-03-04,Germany,18-24,paid_social,iOS,0.643,True,False,False
423,2025-03-10,Spain,25-34,paid_social,iOS,0.351,True,False,True
424,2025-02-22,UK,18-24,paid_search,iOS,0.557,True,False,True
425,2025-02-07,Nigeria,25-34,organic,iOS,0.245,True,False,False
426,2025-01-18,France,25-34,organic,Android,0.509,True,False,False
427,2025-03-19,Nigeria,45-54,paid_social,Android,0.612,True,False,True
428,2025-03-14,Ghana,35-44,paid_search,Android,0.703,False,False,True
429,2025-01-03,Nigeria,18-24,organic,iOS,0.171,True,False,False
430,2025-03-06,France,35-44,paid_search,Web,0.397,True,False,False
431,2025-01-08,Germany,35-44,paid_search,iOS,0.738,True,False,True
432,2025-03-08,Germany,35-44,organic,iOS,0.616,True,False,False
433,2025-03-16,Spain,45-54,paid_search,iOS,0.414,True,False,True
434,2025-01-12,Germany,35-44,paid_social,iOS,0.451,True,False,True
435,2025-02-09,Spain,18-24,paid_social,Android,0.503,True,False,True
436,2025-01-12,UK,25-34,affiliate,Android,0.383,True,False,True
437,2025-02-21,Ghana,25-34,organic,Android,0.548,True,False,True
438,2025-03-25,UK,25-34,paid_search,iOS,0.538,True,False,True
439,2025-01-08,Nigeria,55+,organic,Web,0.249,True,False,False
440,2025-02-05,UK,25-34,paid_social,Android,0.362,True,False,False
441,2025-03-29,UK,25-34,organic,Android,0.368,True,False,False
442,2025-01-28,Ghana,45-54,organic,iOS,0.404,True,False,False
443,2025-01-12,Ghana,35-44,paid_social,Web,0.499,True,False,False
444,2025-02-13,Spain,25-34,paid_search,Android,0.482,True,False,False
445,2025-02-15,Nigeria,45-54,paid_social,Android,0.32,True,False,True
446,2025-03-01,UK,25-34,paid_social,iOS,0.691,True,False,False
447,2025-01-29,Ghana,25-34,referral,iOS,0.451,True,True,True
448,2025-03-28,Germany,25-34,paid_search,Android,0.713,True,False,False
449,2025-02-16,France,45-54,organic,iOS,0.709,True,False,False
450,2025-01-26,Germany,25-34,paid_social,Android,0.259,True,False,True
451,2025-03-28,UK,25-34,organic,Android,0.362,True,False,False
452,2025-03-25,France,35-44,organic,Android,0.375,True,False,False
453,2025-02-14,Spain,45-54,paid_search,iOS,0.506,True,False,True
454,2025-01-03,UK,18-24,organic,Web,0.581,True,False,False
455,2025-02-23,Nigeria,18-24,organic,iOS,0.476,True,False,False
456,2025-02-19,France,45-54,paid_social,Android,0.351,True,False,False
457,2025-01-14,UK,35-44,referral,iOS,0.747,False,True,True
458,2025-02-27,France,25-34,organic,iOS,0.371,True,False,False
459,2025-03-17,UK,25-34,paid_social,iOS,0.584,True,False,True
460,2025-01-10,UK,25-34,affiliate,Android,0.443,True,False,False
461,2025-03-07,Spain,35-44,organic,Android,0.438,False,False,False
462,2025-01-13,UK,25-34,paid_social,iOS,0.571,True,False,True
463,2025-03-09,UK,35-44,organic,iOS,0.728,True,False,False
464,2025-02-07,Spain,18-24,affiliate,Android,0.505,True,False,False
465,2025-01-01,UK,35-44,organic,iOS,0.362,True,False,False
466,2025-03-28,Ghana,18-24,paid_search,iOS,0.716,True,False,False
467,2025-01-15,Spain,45-54,affiliate,Android,0.539,True,False,True
468,2025-02-23,UK,18-24,paid_social,iOS,0.481,False,False,True
469,2025-01-17,France,18-24,organic,iOS,0.635,True,False,False
470,2025-03-25,UK,18-24,referral,iOS,0.508,True,True,True
471,2025-03-08,France,18-24,referral,Android,0.892,True,True,True
472,2025-03-14,UK,25-34,paid_search,Android,0.45,True,False,True
473,2025-02-08,Nigeria,35-44,organic,iOS,0.657,True,False,False
474,2025-02-12,UK,45-54,organic,Android,0.53,True,False,False
475,2025-02-27,Spain,25-34,affiliate,iOS,0.529,True,False,True
476,2025-03-12,UK,25-34,organic,iOS,0.385,True,False,False
477,2025-03-18,UK,25-34,paid_search,iOS,0.386,True,False,True
478,2025-01-02,Germany,35-44,organic,iOS,0.539,True,False,False
479,2025-03-01,France,18-24,organic,Android,0.294,True,False,False
480,2025-01-10,Nigeria,25-34,paid_social,iOS,0.346,True,False,True
481,2025-01-26,UK,18-24,paid_search,Web,0.453,True,False,True
482,2025-03-16,UK,18-24,organic,Web,0.673,True,False,False
483,2025-01-23,Germany,25-34,organic,iOS,0.464,True,False,False
484,2025-03-13,Germany,18-24,organic,Android,0.462,True,False,False
485,2025-02-11,Ghana,18-24,organic,Android,0.259,True,False,False
486,2025-01-21,Nigeria,35-44,organic,iOS,0.755,True,False,False
487,2025-01-31,Ghana,18-24,paid_social,iOS,0.649,False,False,True
488,2025-02-17,UK,25-34,organic,Web,0.67,True,False,False
489,2025-03-10,Germany,25-34,paid_search,iOS,0.189,True,False,False
490,2025-02-24,Spain,45-54,paid_social,Android,0.513,True,False,True
491,2025-03-25,Germany,35-44,paid_social,Android,0.281,True,False,False
492,2025-03-20,Spain,18-24,paid_social,iOS,0.589,True,False,False
493,2025-03-09,UK,45-54,affiliate,Android,0.508,False,False,False
494,2025-02-24,Germany,25-34,organic,Web,0.543,True,False,True
495,2025-01-27,Ghana,25-34,organic,iOS,0.321,True,False,False
496,2025-02-07,UK,35-44,organic,iOS,0.263,True,False,False
497,2025-01-11,Nigeria,35-44,organic,iOS,0.335,True,False,False
498,2025-02-03,Germany,25-34,affiliate,Android,0.505,True,False,False
499,2025-03-25,UK,25-34,paid_social,Android,0.406,True,False,True
500,2025-02-08,UK,18-24,referral,Android,0.496,True,True,True
501,2025-01-11,UK,25-34,affiliate,Android,0.266,True,False,True
502,2025-02-28,France,55+,referral,Web,0.449,True,True,True
503,2025-03-28,UK,25-34,paid_search,iOS,0.701,True,False,False
504,2025-03-20,France,55+,referral,Android,0.51,True,True,True
505,2025-01-25,Ghana,18-24,paid_search,iOS,0.521,False,False,False
506,2025-02-10,Germany,35-44,organic,iOS,0.523,True,False,False
507,2025-02-17,UK,45-54,paid_social,iOS,0.358,True,False,True
508,2025-01-23,Germany,35-44,referral,iOS,0.744,False,True,True
509,2025-01-25,Spain,18-24,referral,Android,0.514,True,True,True
510,2025-01-22,France,25-34,paid_search,Android,0.482,True,False,True
511,2025-03-31,UK,18-24,referral,Android,0.574,True,True,True
512,2025-03-09,France,25-34,paid_search,iOS,0.619,True,False,True
513,2025-03-17,Germany,55+,paid_social,iOS,0.226,True,False,True
514,2025-03-15,Germany,25-34,paid_search,Web,0.46,True,False,False
515,2025-03-28,UK,18-24,organic,Android,0.852,True,False,False
516,2025-01-10,Nigeria,25-34,paid_search,Android,0.748,True,False,True
517,2025-03-21,UK,25-34,referral,iOS,0.431,False,True,True
518,2025-01-06,UK,25-34,affiliate,iOS,0.581,True,False,True
519,2025-02-12,UK,18-24,organic,Web,0.391,True,False,False
520,2025-02-23,France,35-44,organic,iOS,0.514,True,False,False
521,2025-02-02,Germany,18-24,organic,iOS,0.368,True,False,False
522,2025-01-14,UK,25-34,referral,Android,0.364,True,True,True
523,2025-01-18,Germany,25-34,paid_social,Web,0.343,True,False,True
524,2025-03-16,Spain,18-24,paid_social,iOS,0.753,True,False,False
525,2025-01-29,UK,35-44,organic,Android,0.364,True,False,False
526,2025-01-28,Nigeria,35-44,organic,iOS,0.656,True,False,False
527,2025-03-25,Germany,25-34,referral,Android,0.372,True,True,True
528,2025-01-13,UK,35-44,paid_social,iOS,0.352,True,False,True
529,2025-03-24,Nigeria,25-34,organic,Android,0.52,True,False,False
530,2025-03-24,Ghana,25-34,organic,Android,0.216,True,False,False
531,2025-02-23,Germany,55+,organic,Web,0.57,True,False,False
532,2025-01-15,Ghana,45-54,organic,Android,0.425,True,False,False
533,2025-01-15,France,18-24,organic,Android,0.351,True,False,False
534,2025-01-26,Germany,45-54,paid_social,Android,0.312,True,False,False
535,2025-02-21,Ghana,35-44,organic,Android,0.805,True,False,False
536,2025-01-14,Spain,18-24,paid_search,iOS,0.444,True,False,True
537,2025-02-11,UK,25-34,paid_social,Android,0.436,True,False,False
538,2025-01-11,France,18-24,paid_search,iOS,0.607,False,False,True
539,2025-02-18,Germany,25-34,paid_search,Android,0.299,True,False,True
540,2025-01-02,UK,45-54,referral,Android,0.654,True,True,True
541,2025-03-05,Nigeria,25-34,organic,Android,0.444,True,False,False
542,2025-01-05,France,25-34,referral,Android,0.201,True,True,False
543,2025-01-18,France,18-24,organic,Android,0.355,False,False,False
544,2025-01-16,France,25-34,organic,Android,0.253,True,False,False
545,2025-03-16,France,35-44,organic,Android,0.465,True,False,False
546,2025-01-05,UK,18-24,paid_social,iOS,0.307,True,False,False
547,2025-02-08,Nigeria,25-34,paid_search,Android,0.287,True,False,True
548,2025-02-23,France,25-34,referral,Android,0.503,False,True,True
549,2025-02-16,Spain,35-44,organic,Android,0.458,True,False,False
550,2025-03-03,Germany,35-44,paid_social,iOS,0.668,True,False,False
551,2025-03-14,UK,35-44,organic,iOS,0.66,True,False,False
552,2025-02-05,UK,25-34,organic,Android,0.461,True,False,True
553,2025-03-16,Germany,25-34,paid_social,Web,0.54,True,False,False
554,2025-01-29,UK,35-44,organic,iOS,0.197,True,False,True
555,2025-03-30,Spain,35-44,paid_search,Web,0.575,True,False,False
556,2025-02-15,Ghana,25-34,paid_social,iOS,0.524,True,False,False
557,2025-03-08,Germany,45-54,paid_social,Web,0.622,False,False,True
558,2025-03-20,Germany,18-24,paid_social,Web,0.395,True,False,False
559,2025-03-13,Spain,18-24,organic,Android,0.396,True,False,False
560,2025-03-18,UK,55+,organic,Web,0.398,True,False,False
561,2025-02-18,Nigeria,18-24,paid_search,Android,0.708,True,False,True
562,2025-01-04,Germany,45-54,organic,iOS,0.501,True,False,False
563,2025-02-14,UK,25-34,paid_search,Android,0.181,True,False,True
564,2025-01-17,UK,45-54,paid_search,iOS,0.566,True,False,True
565,2025-03-22,Nigeria,25-34,paid_search,iOS,0.367,True,False,True
566,2025-01-22,UK,35-44,paid_social,iOS,0.645,True,False,True
567,2025-01-21,Spain,35-44,organic,Android,0.547,True,False,False
568,2025-01-23,UK,25-34,paid_search,Android,0.673,True,False,True
569,2025-02-27,UK,25-34,organic,Android,0.637,True,False,False
570,2025-02-21,Ghana,18-24,organic,Android,0.619,True,False,True
571,2025-03-27,UK,25-34,referral,Android,0.654,True,True,True
572,2025-02-07,UK,55+,organic,Android,0.597,True,False,False
573,2025-01-26,France,25-34,organic,Web,0.325,True,False,False
574,2025-01-05,Ghana,35-44,referral,iOS,0.244,True,True,True
575,2025-01-01,Germany,25-34,paid_search,Android,0.301,False,False,True
576,2025-02-03,UK,25-34,organic,iOS,0.582,True,False,False
577,2025-03-25,Nigeria,55+,referral,iOS,0.05,True,True,True
578,2025-02-17,Spain,18-24,paid_social,iOS,0.447,True,False,True
579,2025-03-22,Ghana,25-34,affiliate,iOS,0.402,True,False,False
580,2025-01-10,Spain,25-34,referral,Web,0.67,True,True,True
581,2025-01-09,Spain,18-24,paid_social,Android,0.429,True,False,False
582,2025-03-17,Germany,18-24,organic,Web,0.384,True,False,False
583,2025-01-10,Germany,35-44,paid_search,Android,0.687,True,False,True
584,2025-01-05,Spain,18-24,organic,Android,0.433,True,False,False
585,2025-02-06,Spain,35-44,paid_social,iOS,0.404,True,False,True
586,2025-03-25,Nigeria,25-34,referral,Web,0.362,True,True,True
587,2025-03-04,France,18-24,organic,iOS,0.501,True,False,False
588,2025-01-09,UK,25-34,referral,Android,0.39,True,True,True
589,2025-03-17,Germany,18-24,paid_social,Web,0.391,True,False,False
590,2025-03-17,France,35-44,organic,Android,0.711,True,False,False
591,2025-03-14,Germany,25-34,referral,Android,0.459,True,True,True
592,2025-03-23,Spain,18-24,paid_social,iOS,0.369,False,False,False
593,2025-01-22,France,25-34,paid_search,Android,0.271,True,False,True
594,2025-03-30,UK,25-34,paid_search,iOS,0.486,True,False,False
595,2025-01-29,France,35-44,organic,iOS,0.349,True,False,False
596,2025-03-14,France,18-24,organic,iOS,0.384,True,False,True
597,2025-02-22,Nigeria,18-24,paid_social,Android,0.297,True,False,True
598,2025-03-12,Germany,25-34,referral,Web,0.485,True,True,True
599,2025-02-26,France,35-44,paid_social,Android,0.215,True,False,True
600,2025-02-27,Germany,35-44,referral,Android,0.524,True,True,True
601,2025-02-25,France,25-34,referral,Android,0.352,True,True,True
602,2025-03-12,UK,18-24,organic,iOS,0.579,True,False,False
603,2025-03-08,Ghana,35-44,referral,Android,0.537,False,True,True
604,2025-01-13,Nigeria,18-24,referral,iOS,0.469,True,True,True
605,2025-03-16,France,25-34,paid_search,Android,0.602,True,False,False
606,2025-02-18,France,25-34,paid_search,Web,0.73,True,False,True
607,2025-01-30,UK,18-24,paid_social,iOS,0.678,True,False,True
608,2025-02-16,France,25-34,affiliate,iOS,0.214,True,False,False
609,2025-03-29,Germany,18-24,affiliate,iOS,0.341,True,False,True
610,2025-03-19,Spain,25-34,paid_search,Android,0.363,True,False,False
611,2025-03-17,UK,18-24,referral,iOS,0.565,True,True,False
612,2025-02-11,Spain,25-34,paid_search,Android,0.356,True,False,True
613,2025-03-12,UK,25-34,referral,iOS,0.349,True,True,True
614,2025-02-04,Spain,18-24,paid_social,Android,0.318,True,False,False
615,2025-03-03,France,25-34,affiliate,Android,0.504,True,False,True
616,2025-02-27,UK,35-44,affiliate,iOS,0.564,True,False,True
617,2025-01-23,Germany,55+,paid_search,Android,0.232,True,False,True
618,2025-01-24,Ghana,18-24,affiliate,iOS,0.357,True,False,False
619,2025-01-06,France,18-24,paid_social,iOS,0.109,True,False,False
620,2025-01-13,UK,25-34,organic,iOS,0.019,True,False,False
621,2025-02-09,Germany,45-54,organic,iOS,0.537,True,False,False
622,2025-02-13,Germany,25-34,paid_social,Web,0.507,True,False,True
623,2025-01-15,France,25-34,organic,Android,0.481,False,False,False
624,2025-02-07,France,35-44,organic,Android,0.736,True,False,False
625,2025-02-24,UK,18-24,paid_social,iOS,0.148,True,False,False
626,2025-01-21,France,25-34,organic,Android,0.076,False,False,False
627,2025-01-31,Spain,25-34,paid_search,Android,0.248,True,False,True
628,2025-02-03,Spain,25-34,referral,iOS,0.068,True,True,True
629,2025-02-15,UK,35-44,organic,Android,0.34,True,False,False
630,2025-02-02,Germany,25-34,paid_social,Android,0.555,True,False,False
631,2025-03-08,Germany,35-44,organic,Web,0.503,True,False,False
632,2025-01-30,UK,25-34,referral,Web,0.635,True,True,True
633,2025-02-09,Germany,18-24,paid_search,iOS,0.517,True,False,False
634,2025-02-04,UK,45-54,referral,Android,0.377,True,True,True
635,2025-01-17,UK,35-44,paid_social,Web,0.355,True,False,False
636,2025-03-03,Spain,45-54,referral,Android,0.529,False,True,True
637,2025-01-22,UK,35-44,paid_social,iOS,0.175,True,False,True
638,2025-01-27,Spain,18-24,paid_search,iOS,0.0,True,False,True
639,2025-03-13,UK,25-34,organic,iOS,0.52,True,False,False
640,2025-03-27,France,25-34,paid_social,iOS,0.492,True,False,True
641,2025-03-02,Germany,18-24,paid_social,Web,0.732,True,False,False
642,2025-03-24,Spain,25-34,paid_social,Web,0.575,True,False,True
643,2025-03-18,Spain,25-34,organic,Web,0.506,True,False,False
644,2025-02-13,Germany,18-24,paid_social,iOS,0.394,True,False,True
645,2025-03-11,France,35-44,paid_search,Android,0.304,True,False,True
646,2025-01-30,UK,18-24,paid_social,Android,0.4,True,False,False
647,2025-02-11,France,25-34,paid_social,Android,0.622,True,False,False
648,2025-02-18,UK,35-44,paid_search,iOS,0.533,True,False,False
649,2025-03-28,Germany,25-34,paid_social,Web,0.618,True,False,True
650,2025-03-18,UK,18-24,paid_search,Android,0.469,True,False,True
651,2025-02-14,Ghana,25-34,referral,Android,0.288,True,True,True
652,2025-02-28,Germany,35-44,referral,iOS,0.659,True,True,True
653,2025-01-19,France,45-54,paid_search,iOS,0.643,True,False,False
654,2025-03-14,Germany,25-34,organic,Android,0.483,True,False,False
655,2025-02-19,UK,18-24,paid_social,Android,0.55,True,False,True
656,2025-02-17,UK,25-34,referral,Android,0.54,True,True,True
657,2025-03-10,Nigeria,18-24,organic,iOS,0.366,True,False,False
658,2025-02-26,Spain,35-44,paid_search,iOS,0.403,True,False,False
659,2025-01-07,UK,35-44,paid_search,Android,0.286,True,False,True
660,2025-01-26,Spain,35-44,referral,Android,0.403,True,True,True
661,2025-01-16,Germany,55+,organic,Android,0.636,True,False,False
662,2025-03-08,UK,25-34,referral,Android,0.601,True,True,False
663,2025-01-04,France,45-54,paid_social,Android,0.551,True,False,False
664,2025-01-19,UK,35-44,referral,Android,0.623,True,True,True
665,2025-02-23,UK,18-24,affiliate,iOS,0.384,True,False,True
666,2025-03-04,Spain,35-44,paid_search,Android,0.239,True,False,False
667,2025-02-15,UK,35-44,paid_social,Android,0.422,True,False,True
668,2025-03-19,Ghana,55+,paid_social,Android,0.436,True,False,False
669,2025-03-24,Spain,18-24,referral,Android,0.572,True,True,True
670,2025-01-12,Ghana,25-34,paid_social,iOS,0.542,True,False,False
671,2025-03-27,France,35-44,organic,iOS,0.632,True,False,False
672,2025-02-25,Ghana,18-24,affiliate,Android,0.087,True,False,True
673,2025-02-27,Germany,35-44,organic,Android,0.306,False,False,False
674,2025-01-09,France,25-34,affiliate,iOS,0.434,True,False,True
675,2025-02-25,France,18-24,organic,Android,0.536,False,False,False
676,2025-03-07,Nigeria,18-24,paid_search,iOS,0.827,True,False,True
677,2025-02-22,UK,35-44,affiliate,Android,0.274,True,False,False
678,2025-01-08,France,18-24,paid_social,Android,0.322,True,False,True
679,2025-02-17,Spain,35-44,paid_social,Android,0.374,True,False,True
680,2025-03-26,Germany,35-44,paid_search,iOS,0.316,True,False,False
681,2025-03-07,Ghana,35-44,paid_search,iOS,0.29,True,False,False
682,2025-01-13,Germany,25-34,organic,iOS,0.458,True,False,False
683,2025-03-28,UK,18-24,paid_social,iOS,0.627,True,False,False
684,2025-03-28,France,35-44,paid_search,iOS,0.471,True,False,True
685,2025-01-16,Germany,18-24,organic,Android,0.295,True,False,False
686,2025-03-14,UK,25-34,paid_search,Android,0.415,True,False,False
687,2025-02-06,UK,45-54,affiliate,iOS,0.263,True,False,True
688,2025-02-23,UK,25-34,referral,Android,0.627,True,True,True
689,2025-02-10,Spain,25-34,paid_search,iOS,0.715,True,False,True
690,2025-03-12,Ghana,55+,affiliate,Web,0.163,True,False,True
691,2025-03-31,France,18-24,paid_search,Android,0.491,True,False,True
692,2025-03-13,UK,18-24,paid_search,Android,0.31,False,False,False
693,2025-03-25,France,25-34,paid_search,iOS,0.461,True,False,True
694,2025-03-27,Ghana,35-44,referral,Android,0.435,False,True,True
